"CoilId","ParamSet","Grade","Length","Width","Thickness","Weight","BdeCoilId","LastDefectId","SLength","InternalStatus","DefectCount","Campaign"
"459811","5","-1","556265","1106","4.674","23570","06Y26H","478","569976","X","84","0519010"
"459812","5","-1","557010","1106","4.674","23640","05Y26H","460","571500","X","108","0519009"
"459813","5","-1","558337","1095","4.674","23880","05Y26F","468","583387","X","99","0519008"
"459814","5","2","746478","1251","3.5","26790","01Y26E","2577","772668","X","1238","0518902"
"459815","5","2","740174","1250","3.5","26700","05Y23L","1495","770839","X","561","0518616"
"459816","5","2","715329","1251","3.5","26800","05Y26D","865","772972","X","135","0518807"
"459817","5","-1","745165","1251","3.5","26790","03Y26D","969","772668","X","165","0518805"
"459818","5","-1","745822","1251","3.5","26810","01Y26D","1561","773277","X","216","0518803"
"459819","5","-1","771350","1252","3.378","26780","02Y26C","2935","791565","X","502","0518802"
"459820","5","2","731321","1557","3.429","33620","02Y25H","969","786993","X","367","0518408"
"459821","5","-1","650649","1557","4","33300","04Y25R","19411","675132","X","4984","0518615"
"459822","5","-1","649958","1557","4","33330","03Y25R","31074","675741","X","6867","0518613"
"459823","5","-1","650142","1557","4","33300","02Y25R","1265","675132","X","420","0518614"
"459824","5","2","642912","1560","4","33220","03Y25T","2907","672388","X","358","0518607"
"459825","5","2","565854","1557","4.6","33320","01Y25J","1113","581558","X","388","0518402"
"459826","5","2","568035","1557","4.6","33420","02Y25J","1157","583082","X","391","0518405"
"459827","5","-1","566771","1557","4.6","33370","03Y25J","1396","582168","X","475","0518403"
"459828","5","2","567271","1557","4.6","33400","01Y25K","1303","582777","X","466","0518401"
"459829","5","2","348124","1560","6.274","28140","04Y25X","6972","363016","X","2587","0518602"
"459830","5","2","325783","1252","7.925","26730","03Y26A","1100","336804","X","229","0518703"
"459831","5","2","326221","1252","7.92","26760","05Y26A","542","337413","X","127","0518712"
"459832","5","2","284734","1251","7.92","23190","05Y26E","924","295656","X","116","0519103"
"459833","5","2","314805","1250","7.92","25800","01Y23J","820","325831","X","138","0519102"
"459834","5","2","326630","1115","7.92","23800","01Y26H","702","336804","X","323","0519001"
"459835","5","2","325530","1104","7.92","23560","02Y26J","582","336804","X","203","0519108"
"459836","5","2","325195","1102","7.92","23560","05Y26J","583","337413","X","109","0519111"
"459837","5","-1","417440","1252","6.198","26800","02Y26A","1502","431596","X","331","0518708"
"459838","5","-1","419931","1252","6.198","26840","01Y26A","1300","432206","X","356","0518706"
"459839","5","2","421318","1265","6.198","27260","02Y23D","1050","434644","X","300","0518907"
"459840","5","-1","419791","1265","6.198","27160","02Y23E","1265","433120","X","230","0518701"
"459841","5","2","402940","1252","6.198","25810","01Y25Y","2934","415747","X","141","0519105"
"459842","5","-1","409115","1252","6.198","26170","02Y25Y","2502","421538","X","314","0519101"
"459843","5","2","420750","1252","6.198","26880","03Y25Y","2477","432816","X","500","0518707"
"459844","5","-1","433038","1252","6.02","26830","05Y25Y","1172","445008","X","336","0518710"
"459845","5","-1","545768","1252","4.762","26710","01Y26C","1439","559917","X","201","0518901"
"459846","5","-1","556186","1252","4.674","26740","01Y26B","686","571195","X","164","0518808"
"459847","5","-1","417895","1104","6.198","23560","01Y26J","330","430377","X","58","0519107"
"459848","5","-1","555263","1103","4.674","23560","04Y26J","390","571195","X","78","0519110"
"459849","5","-1","578643","1009","4.501","21200","04Y26L","569","589483","X","109","0519116"
"459850","5","-1","744794","1102","3.5","23580","06Y26J","579","772058","X","157","0519112"
"459851","5","2","743019","1039","3.5","21880","03Y26L","588","759866","X","174","0519115"
"459852","5","-1","649702","1104","4","23570","03Y26J","494","667207","X","120","0519109"
"459853","5","2","652348","1101","4","23380","01Y26L","437","670560","X","88","0519113"
"459854","5","-1","651982","1069","4","22620","02Y26L","499","668121","X","140","0519114"
"459855","5","2","529649","937","4","16310","07Y26N","928","549554","X","405","0519117"
"459856","5","2","748610","1112","3.353","22950","01Y26F","1904","769315","X","718","0519106"
"459857","5","2","753011","1252","3.378","26160","04Y26C","3446","772972","X","421","0519104"
"459858","5","2","743126","1250","3.5","26750","06Y23H","1476","772363","X","424","0518702"
"459859","5","-1","628997","1250","3.5","22730","05Y23K","2612","656234","X","983","0518908"
"459860","5","2","748010","1251","3.5","26810","02Y26D","1570","773277","X","464","0518804"
"459861","5","-1","746358","1251","3.5","26830","04Y26D","3873","773887","X","1495","0518806"
"459862","1","2","562148","1247","3.35","20511","03X77T","3277","622401","X","1356","0400108"
"459863","1","2","669050","1249","4","27000","01Y27C","1602","672998","X","453","0519502"
"459864","6","-1","751695","1247","3.5","26290","02Y20B","1989","750112","X","520","0519409"
"459865","1","2","880755","1275","3","27370","04Y23M","2782","891235","X","394","0518315"
"459866","1","-1","473686","1249","3.175","16390","03Y27F","45584","514807",NULL,"8121","0519403"
"459867","6","2","721054","1247","3.5","26040","01Y20B","3481","743102","X","928","0519413"
"459868","1","-1","644232","1249","4","26950","01Y26X","2031","671779","X","683","0519405"
"459869","1","2","672870","1252","4","27000","05Y26Y","2200","671169","X","651","0519203"
"459870","13","2","597536","1249","4.501","27040","03Y26Y","3788","599236","X","1795","0519202"
"459871","1","2","483414","1249","5.499","27020","01Y26W","1890","490118","X","781","0519209"
"459872","1","2","483610","1249","5.499","27000","06Y26W","2436","489508","X","1029","0519210"
"448854","1","2","668590","1290","4","27680","03W89D","11056","668121","X","5172","1213803"
"448855","1","2","667800","1279","4","27580","04W89D","8277","671474","X","4084","1213804"
"448856","1","2","670061","1249","4","26970","02W89H","10213","672388","X","5643","1213814"
"448857","1","2","669530","1249","4","26890","01W89J","18472","670255","X","8624","1213817"
"448858","1","2","669193","1247","4","26970","02W89R","8577","673303","X","3712","1213709"
"448859","1","-1","667529","1249","4","26810","03W89J","21627","668426","X","7842","1213819"
"448860","1","-1","668724","1249","4","26950","01W89H","20300","671779","X","7429","1213813"
"448861","5","2","621347","1299","4.331","28130","02W88N","2128","622706","X","606","1213708"
"448862","1","-1","595325","1248","4.501","26920","02W89K","13053","597103","X","4003","1213905"
"448863","1","2","321325","1247","5.499","18090","04W89R","6897","328574","X","1984","1213712"
"448864","1","2","479207","1355","5.499","28980","01W89D","7160","484327","X","3439","1213801"
"448865","1","2","423992","1249","6.198","26810","05W89J","5657","431292","X","3537","1213812"
"448866","1","2","422872","1247","6.198","26880","03W89R","2289","433120","X","674","1213711"
"448867","1","2","328566","1248","7.92","26950","02W89L","3648","339547","X","1859","1213902"
"448868","1","2","272293","1248","9.525","26960","01W89L","8691","282549","X","3951","1213901"
"448869","1","2","277570","1329","9.335","28180","02W89D","28440","282854","X","7455","1213802"
"448870","1","2","329970","1249","7.92","27020","06W89F","8641","340156","X","4534","1213807"
"448871","1","2","329654","1249","7.92","26950","03W89F","10995","339242","X","5237","1213805"
"448872","1","2","329457","1249","7.92","26960","02W89F","4925","339547","X","2687","1213806"
"448873","1","2","419070","1558","6.274","33700","05W90C","8591","429463","X","3736","1214301"
"448874","1","-1","414347","1248","6.274","26920","03W89L","3607","428244","X","2044","1213903"
"448875","1","2","480591","1247","5.499","26950","01W89R","7261","489508","X","2959","1213710"
"448876","1","2","479843","1248","5.499","26860","06W89K","9567","487375","X","4000","1213908"
"448877","5","2","522591","1248","5.001","26670","06W88L","5649","532180","X","2638","1213910"
"448878","1","2","593533","1248","4.501","26850","03W89K","17974","595274","X","5077","1213904"
"448879","1","2","671581","1248","4","27060","05W89K","19573","675132","X","6694","1213907"
"448880","5","-1","758617","1248","3.5","26800","05W88L","8249","764133","X","4449","1213909"
"448881","1","2","668749","1249","4","26930","05W89H","11230","671474","X","5004","1213816"
"448882","1","-1","667490","1249","4","26870","02W89J","20334","669950","X","5039","1213818"
"448883","1","-1","408823","1559","6.274","2666","01N32W","63567","34442",NULL,"7868","0818912"
"448884","1","2","278931","1257","7.92","20806","04L20X","29365","264871","X","7956","0217816"
"448885","12","2","302590","1252","7.92","22566","05E75N","14698","288340","X","6245","0110302"
"448886","6","2","348154","935","5.71","14937","08V39M","2481","354482","X","802","0812511"
"448887","2","2","650623","1242","4","25300","04W88A","13997","652272","X","4491","1213408"
"448888","2","-1","614785","1242","4","24060","03W87Y","14959","620268","X","4822","1213412"
"448889","2","2","644498","1242","4","25280","04W87Y","18877","651662","X","6719","1213404"
"448890","2","2","639566","1242","4","25010","05W87Y","15164","644652","X","5483","1213405"
"448891","2","2","639709","1242","4","24990","01W88A","11205","644042","X","3957","1213410"
"448892","2","2","648368","1242","4","25580","02W87Y","12385","659282","X","3696","1213310"
"448893","2","-1","636794","1242","4","25010","01W87X","10829","644652","X","3449","1213311"
"448894","2","2","644286","1234","4","25110","05W87V","10689","651662","X","3462","1213307"
"448895","2","2","624692","1246","4","24680","01W87V","11127","634288","X","2897","1213315"
"448896","2","2","511185","1264","4","20310","05W87T","18749","514502","X","5837","1213401"
"448897","2","2","613069","1244","4","24140","01W87T","17230","621487","X","5374","1213411"
"448898","2","2","610919","1293","4","25190","01W86R","21878","623925","X","6339","1213308"
"448899","2","2","615465","1293","4","25310","05W86R","21596","626668","X","5983","1213403"
"448900","2","2","623411","1305","4","25580","01W86V","19198","627583","X","5517","1212612"
"448901","2","2","636093","1250","4","25150","01W87C","15607","644347","X","4918","1212603"
"448902","2","2","651972","1245","4","25380","05W88B","11326","652881","X","3991","1213312"
"448903","2","2","723207","1242","3.5","24710","01W88B","29317","728167","X","7576","1213306"
"448904","2","2","728554","1242","3.5","24930","05W88A","13491","734568","X","4171","1212609"
"448905","2","2","745915","1242","3.5","25300","03W88A","10291","745540","X","3675","1213303"
"448906","2","2","718818","1247","3.5","25580","02W87X","14694","750722","X","3618","1212605"
"448907","2","2","721433","1239","3.5","25210","01W88C","16421","744626","X","5620","1213406"
"448908","2","2","839735","1248","3","25530","02W87T","27027","873556","X","6625","1212611"
"448909","2","2","718875","1246","3.5","25440","02W87V","27307","747369","X","6267","1212607"
"448910","2","2","721434","1239","3.5","25340","04W87W","23036","748588","X","4989","1213409"
"448911","2","2","722698","1247","3.5","25510","06W87X","18619","748588","X","4030","1213402"
"448912","2","2","669254","1242","3.5","25300","02W88A","13180","745540","X","2732","1213314"
"448913","2","2","631185","2000","0","0","05w87m","15779",NULL,"X","3929",NULL
"448914","2","2","632755","1247","4","25560","05W87X","17926","656234","X","3501","1212604"
"448915","2","2","642654","1242","4","25470","01W87Y","15408","656539","X","3516","1213305"
"448916","2","2","577537","1239","4.501","25310","02W87W","14031","581253","X","3588","1212610"
"448917","2","2","577292","1239","4.501","25320","03W87W","16409","581558","X","4486","1213407"
"448918","2","2","624549","1561","4","30630","01W86M","29317","628192","X","5998","1213302"
"448919","2","-1","654458","1562","4","31829","04W86N","35228","652576",NULL,"6454","1213301"
"448920","2","2","647852","1562","4","31540","01W86T","23201","646480","X","7081","1212601"
"448921","2","2","629823","1293","4","25400","07W88C","23036","629107","X","6238","1212602"
"448922","2","2","399095","1269","4","15690","06W87N","17632","395935","X","4290","1213313"
"448923","2","2","654321","1254","4","25360","02W88C","16398","647700","X","4347","1213309"
"448924","2","-1","646671","1242","4","25060","03W88C","23186","645871","X","5722","1213304"
"448925","6","2","347546","935","5.71","14937","08V39M","2222","354482","X","822","0812511"
"448926","1","2","657935","1248","3.556","25474","03R70R","6066","727557","X","2328","0221209"
"448927","1","2","328003","1219","3.594","9403","04J97TBBB","25414","271881","X","8918","0000-00"
"448928","5","-1","356528","1280","6.198","15649","01N67A","6406","249936","X","2627","0903003"
"448929","5","2","666421","1552","4","33650","04W88R","15328","675132","X","6336","1214304"
"448930","5","-1","758652","1552","3.5","33500","02W88R","63682","768096",NULL,"30286","1214303"
"448931","5","-1","755816","1554","3.5","33630","02W88V","41808","770229",NULL,"22412","1214309"
"448932","5","2","639123","1551","4","32130","01W88T","15385","644956","X","7798","1214308"
"448933","5","-1","662828","1552","4","33559","03W88R","73332","673303",NULL,"30885","1214305"
"448934","1","2","659558","1555","4","33569","03W90A","12239","672084","X","5342","1214307"
"448935","1","2","474105","1558","5.499","33390","01W90B","8956","485546","X","4099","1214404"
"448936","6","2","422394","1558","6.198","33559","01W90C","4303","432816","X","1461","1214302"
"448937","1","2","330368","1558","7.92","33590","04W90A","10140","338937","X","4557","1214311"
