"ProcesoID","CrewID","ShiftID","CurrentGuage","CurrentWidth","CoilLength","NetWeight","LineYield","AccumulatedYield","ProcessingSequence","LineEntryWeight","ZMillInitialThickness"
"15923270","16","38","0.45","39.1449","744.1","45620","0.987","0.982","36","46208","0.45"
"15923271","16","38","0.375","49.1","907","58720","0.988","0.986","39","59414","0.375"
"15923293","16","38","0.375","49.1","906.7","58700","0.988","0.986","42","59436","0.375"
"15923302","16","38","0.375","49.1","903.7","58510","0.987","0.985","45","59260","0.375"
"15923303","16","38","0.3118","49.1288","1030","54910","0.987","0.925","48","55622","0.3118"
"15923329","16","38","0.244","41.137","1168.3","40810","0.987","0.949","51","41358","0.244"
"15923431","16","38","0.2165","49.1","1574.8","58860","0.989","0.988","54","59502","0.2165"
"15923432","16","38","0.2165","49.1","1576.9","58940","0.99","0.988","57","59546","0.2165"
"15923447","16","38","0.185","49.1","1779.1","56240","0.988","0.945","60","56945","0.185"
"15923461","16","38","0.1772","43.8928","1913.4","51790","0.987","0.97","63","52447","0.1772"
"15923483","16","38","0.1575","49.1","2156.2","58630","0.987","0.986","66","59392","0.1575"
"15923484","16","38","0.1575","49.1","2162.9","58810","0.988","0.986","69","59502","0.1575"
"15923498","16","38","0.1575","49.1713","2172.4","58550","0.99","0.985","72","59149","0.1575"
"15923520","16","38","0.155","37","1490.2","30050","0.987","0.943","75","30446","0.155"
"15923521","16","38","0.1181","49.2","2139.8","43270","0.979","0.841","78","44180","0.1181"
"15923522","16","38","0.1115","51.0578","1440.3","28830","0.987","0.979","81","29211","0.1115"
"15923617","16","38","0.11","45.3888","3125.2","54300","0.988","0.986","84","54983","0.11"
"15923631","16","38","0.1115","51.0578","2451.9","49080","0.986","0.983","87","49780","0.1115"
"15923632","16","38","0.1115","51.3728","1895.7","38180","0.983","0.943","90","38823","0.1115"
"15923651","16","38","0.112","49.0894","2431.9","46530","0.983","0.98","93","47311","0.112"
"15923652","16","38","0.112","49.0894","2444.9","46780","0.986","0.983","96","47443","0.112"
"15923670","16","38","0.112","49.0894","2454.9","46970","0.988","0.986","99","47553","0.112"
"15923680","16","38","0.1378","43.8","1567.7","32930","0.986","0.922","102","33400","0.1378"
"15923688","16","38","0.1378","49.1","2467.9","58710","0.988","0.985","105","59414","0.1378"
"15923689","16","38","0.1378","49.1","2462.8","58590","0.987","0.982","108","59370","0.1378"
"15923788","16","38","0.1378","49.1","2464.5","58630","0.988","0.983","111","59370","0.1378"
"15923789","16","38","0.1378","49.1","2465.4","58650","0.988","0.983","114","59370","0.1378"
"15923868","16","38","0.1378","49.1","2467","58690","0.989","0.984","117","59370","0.1378"
"15923869","16","38","0.141","50.0578","1978.5","49100","0.986","0.983","120","49780","0.141"
"15923878","16","38","0.1575","49.1681","2174.8","58610","0.989","0.985","123","59260","0.1575"
"15923939","16","38","0.1575","61.2543","2173.8","73740","0.988","0.985","129","74648","0.1575"
"15923981","16","38","0.1575","61.2543","2200","74626","1","0.996","132","74626","0.1575"
"15923982","16","38","0.1575","61.0181","1073.7","35910","0.982","0.955","135","36552","0.1575"
"15924061","16","38","0.162","48.5414","1708.3","46750","0.99","0.987","138","47200","0.162"
"15924099","16","38","0.171","45.7824","2037.1","55500","0.99","0.988","141","56041","0.171"
"15924137","16","38","0.1673","51.0578","2053.7","61680","0.99","0.987","144","62302","0.1673"
"15924138","16","38","0.1811","61.4117","1620","62700","0.988","0.844","150","63470","0.1811"
"15924207","16","38","0.1875","49.1","1805.1","58430","0.987","0.985","153","59216","0.1875"
"15924286","16","38","0.1875","61.6086","1263.4","50790","0.983","0.938","156","51654","0.1875"
"15924287","16","38","0.1875","61","874.8","34820","0.983","0.938","159","35428","0.1875"
"15924357","16","38","0.1969","61.1755","1674.5","70920","0.986","0.951","162","71892","0.1969"
"15924358","16","38","0.1969","60.7425","1655.5","69619","0.994","0.928","165","70040","0.1969"
"15924404","16","38","0.1969","60.7425","1695.2","71290","0.986","0.953","168","72311","0.1969"
"15924405","16","38","0.2165","49.1681","1588.3","58838","0.994","0.991","171","59194","0.2165"
"15924432","16","38","0.2165","49.1","1576.6","58930","0.989","0.987","174","59590","0.2165"
"15924526","16","38","0.2165","61.1952","1520.9","70847","0.994","0.942","177","71275","0.2165"
"15924561","16","38","0.244","49.0894","1406.8","58641","0.994","0.992","180","58995","0.244"
"15924562","16","38","0.25","49.1","1371.4","59188","0.994","0.992","183","59546","0.25"
"15924563","16","38","0.25","49.1","1370.4","59144","0.994","0.99","186","59502","0.25"
"15924586","16","38","0.25","49.1","1369.9","59123","0.994","0.993","189","59480","0.25"
"15924598","15","37","0.25","49.1","1369.4","59101","0.994","0.993","3","59458","0.25"
"15924599","15","37","0.25","61.2543","1113.5","59956","0.994","0.951","6","60318","0.25"
"15924600","15","37","0.25","61.1","1374.2","73805","0.994","0.989","9","74251","0.25"
"15924673","15","37","0.2598","61.2543","1322.6","74002","0.994","0.991","12","74449","0.2598"
"15924760","15","37","0.3118","49.1","1093.1","58838","0.994","0.989","15","59194","0.3118"
"15924761","15","37","0.3118","49.1","1088.6","58597","0.994","0.985","18","58951","0.3118"
"15924762","15","37","0.3118","49.0894","1094.1","58280","0.988","0.985","21","58973","0.3118"
"15924794","15","37","0.3118","49.0894","1095.8","58370","0.99","0.987","24","58951","0.3118"
"15924818","15","37","0.34","45.3888","963","51716","0.994","0.935","27","52029","0.34"
"15924843","15","37","0.34","45.3888","1016","54565","0.994","0.992","33","54895","0.34"
"15924844","15","37","0.34","45.3888","1016","54565","0.994","0.992","36","54895","0.34"
"15924873","15","37","0.45","45.3888","768.9","54653","0.994","0.993","39","54983","0.45"
"15924895","15","37","0.365","49.0894","750.4","46790","0.986","0.984","42","47443","0.365"
"15924896","15","37","0.448","49","763.3","58920","0.987","0.985","45","59701","0.448"
"15924897","15","37","0.365","49.0894","757","47202","0.994","0.99","48","47487","0.365"
"15925003","15","37","0.448","49","764.6","59020","0.987","0.986","51","59789","0.448"
"15925004","15","37","0.375","49.1","912.2","59057","0.994","0.992","54","59414","0.375"
"15925078","15","37","0.45","49.2469","721.1","56186","0.994","0.935","57","56526","0.45"
"15925087","15","37","0.375","49.1","909.9","58904","0.994","0.993","60","59260","0.375"
"15925102","15","37","0.45","50.0578","781.6","61906","0.994","0.991","63","62280","0.45"
"15925103","15","37","0.375","51.0578","911.6","61370","0.988","0.985","66","62104","0.375"
"15925117","15","37","0.34","60.8606","979.3","71250","0.987","0.954","69","72201","0.34"
"15925133","15","37","0.34","60.7425","989.2","71833","0.994","0.96","72","72267","0.34"
"15925134","15","37","0.3118","49.0894","1105.5","58882","0.994","0.991","78","59238","0.3118"
"15925157","15","37","0.259","45.3888","1333.8","54565","0.994","0.991","81","54895","0.259"
"15925221","15","37","0.2165","61","1552.5","71351","0.994","0.961","84","71782","0.2165"
"15925222","15","37","0.2165","48.9351","1341.3","49963","0.994","0.982","87","50265","0.2165"
"15925223","15","37","0.1673","61.1755","1976.7","71131","0.994","0.953","90","71561","0.1673"
"15925250","15","37","0.1575","49.0894","2188.4","58882","0.994","0.991","93","59238","0.1575"
"15925274","15","37","0.1575","49.0894","2037.8","54828","0.994","0.991","96","55159","0.1575"
"15925275","15","37","0.1575","49.0894","2179.4","58640","0.989","0.987","99","59282","0.1575"
"15925276","15","37","0.1378","61.0968","2348.2","68800","0.987","0.928","102","69709","0.1378"
"15925277","15","37","0.1378","49","1925.5","45712","0.994","0.95","105","45988","0.1378"
"15925278","15","37","0.1378","49","2104.5","49963","0.994","0.981","108","50265","0.1378"
"15925344","15","37","0.1181","49.0894","2914.1","58794","0.994","0.992","111","59149","0.1181"
"15925366","15","37","0.1378","49","2382.4","56559","0.994","0.939","114","56901","0.1378"
"15925367","15","37","0.1378","49.1","2487.6","58572","0.994","0.986","117","58926","0.1378"
"15925393","15","37","0.1378","49.1681","2339.1","55152","0.994","0.928","120","55485","0.1378"
"15925435","15","37","0.145","44.014","1883.3","41827","0.994","0.977","123","42080","0.145"
"15925436","15","37","0.1575","49.1713","2146.4","57848","0.994","0.975","126","58198","0.1575"
"15925503","15","37","0.1772","43.0266","1937.2","51400","0.998","0.986","129","51490","0.1772"
"15925523","15","37","0.1772","49.1713","1937.4","58746","0.994","0.987","132","59101","0.1772"
"15925524","15","37","0.1378","49.0894","2494.8","58730","0.994","0.993","135","59083","0.1378"
"15925546","15","37","0.1378","49.1","2462","58570","0.988","0.985","141","59260","0.1378"
"15925618","15","37","0.2165","61.2543","1571.1","73260","0.988","0.979","147","74185","0.2165"
"15925689","15","37","0.2165","61.2543","1571.3","73270","0.989","0.979","150","74053","0.2165"
"15925690","15","37","0.244","61.2543","1398.8","73510","0.987","0.979","153","74449","0.244"
"15925798","15","37","0.3118","61.2543","1104.2","74156","0.994","0.988","156","74604","0.3118"
"15925799","15","37","0.3118","49.0894","1097.5","58460","0.989","0.986","159","59127","0.3118"
"15925812","15","37","0.3118","49.0894","1096.4","58400","0.991","0.987","162","58929","0.3118"
"15925848","15","37","0.25","48.9351","1366.3","58770","0.99","0.978","165","59348","0.25"
"15925849","15","37","0.2165","61.2543","1578","73580","0.988","0.98","168","74469","0.2165"
"15925865","15","37","0.2165","61.2543","1569.4","73180","0.986","0.977","171","74185","0.2165"
"15925885","13","38","0.2165","61.2543","1568.8","73150","0.985","0.978","3","74273","0.2165"
"15925985","13","38","0.254","61.8448","1227.9","66200","0.992","0.922","6","66733","0.254"
"15926035","13","38","0.254","61.9235","1248","67370","0.992","0.936","15","67902","0.254"
"15926529","13","38","0.315","61.6086","1005","66940","0.99","0.937","24","67637","0.315"
"15926639","13","38","0.254","61.9235","1255.6","67780","0.993","0.937","27","68276","0.254"
"15926978","13","38","0.1772","44","1159.9","30170","0.989","0.989","36","30520","0.1772"
"15927031","13","38","0.1772","44","1189.5","30940","0.989","0.989","39","31280","0.1772"
"15927064","13","38","0.1772","44","1179.5","30680","0.988","0.988","42","31050","0.1772"
"15927084","13","38","0.1772","44","1186.4","30860","0.988","0.988","45","31250","0.1772"
"15927090","13","38","0.1772","44","1187.2","30880","0.988","0.988","48","31270","0.1772"
"15927172","13","38","0.1772","44","1174.5","30550","0.988","0.988","51","30910","0.1772"
"15928193","14","37","0.2165","49","1585.6","58540","0.991","0.985","6","59061","0.2165"
"15928217","14","37","0.2165","49","1583.5","58460","0.991","0.986","9","59017","0.2165"
"15928218","14","37","0.2165","49","1588.9","58660","0.991","0.987","12","59216","0.2165"
"15928242","14","37","0.2165","49.1319","1590.3","58870","0.99","0.988","15","59480","0.2165"
"15928258","14","37","0.2165","49.1319","1582.7","58590","0.99","0.986","18","59171","0.2165"
"15928259","14","37","0.247","49","1394.8","58750","0.991","0.99","21","59304","0.247"
"15928260","14","37","0.222","49","1239.1","46910","0.99","0.985","24","47399","0.222"
"15928296","14","37","0.222","49","1245.1","47136","0.994","0.991","27","47421","0.222"
"15928297","14","37","0.222","49","1237.6","46850","0.989","0.985","30","47377","0.222"
"15928305","14","37","0.1969","61.1755","1670","70730","0.997","0.948","33","70920","0.1969"
"15928306","14","37","0.2165","49","1527.1","56380","0.987","0.948","36","57121","0.2165"
"15928338","14","37","0.1772","43.0266","1934.9","51340","0.999","0.985","42","51400","0.1772"
"15928355","14","37","0.1875","49","1830.3","58520","0.989","0.987","45","59194","0.1875"
"15928417","14","37","0.1772","43.8928","1907.5","51630","0.997","0.967","48","51790","0.1772"
"15928418","14","37","0.1875","49","1832.1","58580","0.988","0.985","51","59282","0.1875"
"15928419","14","37","0.1575","49","2178.9","58520","0.989","0.985","54","59171","0.1575"
"15928455","14","37","0.1575","49","2183.7","58650","0.991","0.988","57","59194","0.1575"
"15928493","14","37","0.1575","49","2184.5","58670","0.991","0.988","60","59194","0.1575"
"15928494","14","37","0.1575","49","2180.8","58570","0.99","0.987","63","59171","0.1575"
"15928526","14","37","0.1575","49","2180.4","58560","0.99","0.987","66","59127","0.1575"
"15928527","14","37","0.1575","49","2180.8","58570","0.99","0.987","69","59171","0.1575"
"15928528","14","37","0.1378","49.1319","2000.7","47140","0.99","0.986","72","47619","0.1378"
"15928553","14","37","0.1378","49.1319","1998.2","47080","0.989","0.985","75","47619","0.1378"
"15928575","14","37","0.125","49.1319","2734.8","58450","0.989","0.985","81","59127","0.125"
"15928604","14","37","0.112","49.0894","2440.2","46690","0.985","0.981","84","47377","0.112"
"15928654","14","37","0.112","49","2327.4","44450","0.984","0.932","87","45150","0.112"
"15928655","14","37","0.112","49","2454.6","46880","0.987","0.984","90","47509","0.112"
"15928656","14","37","0.1378","49","1998.9","46970","0.989","0.984","93","47487","0.1378"
"15928699","14","37","0.1378","49","2003.6","47080","0.989","0.986","96","47619","0.1378"
"15928700","14","37","0.1378","49.1319","1994.8","47000","0.989","0.983","99","47509","0.1378"
"15928701","14","37","0.1378","49.1319","2481.2","58460","0.99","0.987","102","59061","0.1378"
"15928726","14","37","0.1575","49.1319","2172.7","58510","0.99","0.985","105","59083","0.1575"
"15928727","14","37","0.1575","49.1319","2172.7","58510","0.991","0.986","108","59061","0.1575"
"15928774","14","37","0.1575","49.1319","2174.5","58560","0.99","0.986","111","59149","0.1575"
"15928775","14","37","0.1575","49.1319","1747.9","47070","0.989","0.985","114","47597","0.1575"
"15928776","14","37","0.1575","61.2543","2171.2","73650","0.988","0.983","117","74515","0.1575"
"15928799","14","37","0.1575","61.0574","1546.5","52290","0.987","0.982","120","52999","0.1575"
"15928800","14","37","0.1875","61.2543","1821.6","73560","0.99","0.982","123","74339","0.1875"
"15928823","14","37","0.1875","61.0181","1452.7","58440","0.984","0.948","126","59370","0.1875"
"15928867","14","37","0.244","61.2543","1396.3","73380","0.99","0.983","129","74141","0.244"
"15928868","14","37","0.244","61.2543","1398.8","73510","0.989","0.984","132","74339","0.244"
"15928869","14","37","0.244","61.2543","1200.1","63070","0.991","0.983","135","63669","0.244"
"15928921","14","37","0.247","61.2936","1388.8","73170","0.989","0.985","138","73964","0.247"
"15928979","14","37","0.3118","49.1713","931.7","49710","0.989","0.944","141","50265","0.3118"
"15928980","14","37","0.3118","49","1103.4","58670","0.99","0.987","144","59282","0.3118"
"15928981","14","37","0.3118","49","1104.9","58750","0.992","0.988","147","59194","0.3118"
"15929137","14","37","0.25","61.2543","1365","73500","0.989","0.981","150","74295","0.25"
"15929138","14","37","0.25","61.0181","1371.3","73550","0.989","0.983","153","74383","0.25"
"15929139","14","37","0.247","61.2936","1389.3","73200","0.99","0.985","156","73964","0.247"
"15929229","14","37","0.244","61.2543","1143.8","60110","0.989","0.949","159","60781","0.244"
"15929263","14","37","0.2165","61.2543","1573.5","72620","0.986","0.981","162","73656","0.2165"
"15929264","14","37","0.2165","61.333","1573.9","72730","0.991","0.984","165","73369","0.2165"
"15929265","14","37","0.2165","61.2543","1583.7","73090","0.991","0.985","168","73766","0.2165"
"15929294","14","37","0.1875","61.333","1821.5","72900","0.991","0.986","171","73568","0.1875"
"15929318","14","37","0.1875","61.2543","1821.9","72820","0.989","0.987","174","73634","0.1875"
"15929319","14","37","0.1575","61.0181","2008.5","67870","0.987","0.985","177","68761","0.1575"
